0.0,0.0,-5.904621041178136e-21
0.0027127127127127126,3.1702847352981556e-07,-3.0324433396630736e-07
0.005425425425425425,6.340444062493386e-07,-6.064766723865236e-07
0.008138138138138138,9.510352578443577e-07,-9.096850201890815e-07
0.01085085085085085,1.2679884889928053e-06,-1.2128573832514135e-06
0.013563563563563563,1.5848915618607784e-06,-1.5159817688744136e-06
0.016276276276276275,1.9017319405985048e-06,-1.8190461862568362e-06
0.018988988988988986,2.2184970918362245e-06,-2.122038646969644e-06
0.0217017017017017,2.5351744851799813e-06,-2.4249471654301493e-06
0.024414414414414415,2.8517515937072886e-06,-2.727759759376265e-06
0.027127127127127126,3.1682158944626632e-06,-3.030464450340402e-06
0.029839839839839837,3.484554868952999e-06,-3.3330492641233285e-06
0.03255255255255255,3.8007560036427683e-06,-3.6355022312678398e-06
0.035265265265265265,4.1168067904490185e-06,-3.937811387532233e-06
0.03797797797797797,4.432694727236168e-06,-4.239964774363587e-06
0.04069069069069069,4.748407318310548e-06,-4.541950439370809e-06
0.0434034034034034,5.063932074914707e-06,-4.843756436797437e-06
0.046116116116116115,5.379256515721427e-06,-5.145370827994186e-06
0.04882882882882883,5.694368167327455e-06,-5.44678168189121e-06
0.05154154154154154,6.00925456474692e-06,-5.7479770754700565e-06
0.05425425425425425,6.323903251904409e-06,-6.0489450942353414e-06
0.056966966966966966,6.638301782127706e-06,-6.349673832685961e-06
0.05967967967967967,6.952437718640133e-06,-6.650151394786176e-06
0.06239239239239239,7.266298635052541e-06,-6.950365894436101e-06
0.0651051051051051,7.579872115854836e-06,-7.2503054559419056e-06
0.06781781781781782,7.893145756907131e-06,-7.5499582144855845e-06
0.07053053053053053,8.2061071659304e-06,-7.849312316594306e-06
0.07324324324324324,8.518743962996697e-06,-8.148355920609295e-06
0.07595595595595594,8.831043781018867e-06,-8.447077197154267e-06
0.07866866866866866,9.142994266239759e-06,-8.745464329603359e-06
0.08138138138138137,9.454583078720905e-06,-9.043505514548564e-06
0.08409409409409409,9.765797892830657e-06,-9.341188962266654e-06
0.0868068068068068,1.007662639773176e-05,-9.638502897185534e-06
0.08951951951951952,1.0387056297868323e-05,-9.935435558350087e-06
0.09223223223223223,1.0697075313452221e-05,-1.0231975199887317e-05
0.09494494494494495,1.1006671180948823e-05,-1.0528110091471109e-05
0.09765765765765766,1.1315831653562132e-05,-1.0823828518786163e-05
0.10037037037037036,1.162454450171922e-05,-1.1119118783991422e-05
0.10308308308308307,1.1932797513554006e-05,-1.1413969206182774e-05
0.10579579579579579,1.2240578495390317e-05,-1.170836812185515e-05
0.1085085085085085,1.2547875272224242e-05,-1.2002303885363885e-05
0.11122122122122122,1.2854675688205742e-05,-1.2295764869385388e-05
0.11393393393393393,1.3160967607119514e-05,-1.2588739465377096e-05
0.11664664664664665,1.3466738912865037e-05,-1.2881216084036673e-05
0.11935935935935935,1.3771977509935891e-05,-1.3173183155760456e-05
0.12207207207207206,1.4076671323898214e-05,-1.3464629131101106e-05
0.12478478478478477,1.4380808301868297e-05,-1.3755542481224514e-05
0.1274974974974975,1.4684376412989422e-05,-1.4045911698365752e-05
0.1302102102102102,1.4987363648907731e-05,-1.4335725296284414e-05
0.1329229229229229,1.528975802424726e-05,-1.4624971810718926e-05
0.13563563563563563,1.559154757708405e-05,-1.491363979984001e-05
0.13834834834834833,1.5892720369419308e-05,-1.520171784470335e-05
0.14106106106106106,1.619326448765169e-05,-1.548919454970125e-05
0.14377377377377376,1.6493168043048504e-05,-1.577605854301345e-05
0.1464864864864865,1.679241917221607e-05,-1.6062298477056937e-05
0.1491991991991992,1.7091006037568943e-05,-1.6347903028934837e-05
0.1519119119119119,1.7388916827798217e-05,-1.663286090088433e-05
0.15462462462462462,1.7686139758338735e-05,-1.691716082072355e-05
0.15733733733733732,1.798266307183524e-05,-1.7200791542297413e-05
0.16005005005005005,1.82784750386075e-05,-1.74837418459227e-05
0.16276276276276275,1.8573563957114267e-05,-1.7766000538831572e-05
0.16547547547547548,1.8867918154416192e-05,-1.8047556455614587e-05
0.16818818818818818,1.9161525986637534e-05,-1.8328398458662236e-05
0.1709009009009009,1.9454375839426825e-05,-1.8608515438605563e-05
0.1736136136136136,1.9746456128416213e-05,-1.888789631475562e-05
0.1763263263263263,2.0037755299679806e-05,-1.9166530035541766e-05
0.17903903903903903,2.0328261830190656e-05,-1.944440557894887e-05
0.18175175175175173,2.061796422827658e-05,-1.9721511952953293e-05
0.18446446446446446,2.0906851034074757e-05,-1.9997838195957736e-05
0.18717717717717716,2.1194910819985054e-05,-2.027337337722473e-05
0.1898898898898899,2.1482132191122064e-05,-2.0548106597309285e-05
0.1926026026026026,2.176850378576584e-05,-2.0822026988489695e-05
0.19531531531531532,2.2054014275811388e-05,-2.1095123715197792e-05
0.19802802802802802,2.233865236721669e-05,-2.1367385974447272e-05
0.20074074074074072,2.2622406800449562e-05,-2.1638802996261236e-05
0.20345345345345345,2.290526635093299e-05,-2.1909364044098116e-05
0.20616616616616615,2.3187219829489156e-05,-2.2179058415276436e-05
0.20887887887887888,2.3468256082782065e-05,-2.2447875441398156e-05
0.21159159159159158,2.374836399375873e-05,-2.2715804488770684e-05
0.2143043043043043,2.4027532482088945e-05,-2.2982834958827543e-05
0.217017017017017,2.4305750504603568e-05,-2.3248956288547584e-05
0.2197297297297297,2.458300705573141e-05,-2.3514157950872873e-05
0.22244244244244243,2.485929116793452e-05,-2.3778429455125075e-05
0.22515515515515513,2.5134591912142097e-05,-2.404176034742049e-05
