0.0,0.0,-6.088565324093171e-21
0.002892892892892893,3.178880131803128e-07,-3.1269118265828545e-07
0.005785785785785786,6.357634515492114e-07,-6.253699960780601e-07
0.00867867867867868,9.536137407927081e-07,-9.380240715101198e-07
0.011571571571571572,1.271426307591648e-06,-1.2506410411838238e-06
0.014464464464464465,1.5891885801190761e-06,-1.5632085387963376e-06
0.01735735735735736,1.9068879885375484e-06,-1.8757142000018098e-06
0.020250250250250252,2.2245119654963555e-06,-2.1881456629004986e-06
0.023143143143143145,2.542047946628662e-06,-2.5004905685276826e-06
0.026036036036036037,2.859483371048511e-06,-2.8127365613426855e-06
0.02892892892892893,3.1768056818477076e-06,-3.1248712897175393e-06
0.031821821821821826,3.494002326592532e-06,-3.4368824064256027e-06
0.03471471471471472,3.81106075782028e-06,-3.7487575691299867e-06
0.03760760760760761,4.127968433535612e-06,-4.060484440871782e-06
0.040500500500500504,4.44471281770668e-06,-4.372050690558084e-06
0.0433933933933934,4.761281380761016e-06,-4.6834439934497674e-06
0.04628628628628629,5.077661600081174e-06,-4.994652031649027e-06
0.04917917917917918,5.393840960500085e-06,-5.3056624945866436e-06
0.052072072072072075,5.709806954796137e-06,-5.616463079508951e-06
0.05496496496496497,6.025547084187909e-06,-5.927041491964504e-06
0.05785785785785786,6.3410488588286065e-06,-6.237385446290437e-06
0.06075075075075075,6.656299798300119e-06,-6.547482666098364e-06
0.06364364364364365,6.971287432106715e-06,-6.857320884760132e-06
0.06653653653653654,7.285999300168333e-06,-7.166887845892969e-06
0.06942942942942944,7.600422953313489e-06,-7.476171303844331e-06
0.07232232232232233,7.914545953771711e-06,-7.785159024176317e-06
0.07521521521521522,8.228355875665564e-06,-8.093838784149622e-06
0.07810810810810812,8.541840305502164e-06,-8.402198373207048e-06
0.08100100100100101,8.85498684266424e-06,-8.710225593456508e-06
0.0838938938938939,9.167783099900666e-06,-9.017908260153545e-06
0.0867867867867868,9.480216703816467e-06,-9.32523420218334e-06
0.08967967967967969,9.792275295362267e-06,-9.632191262542158e-06
0.09257257257257258,1.0103946530323206e-05,-9.938767298818269e-06
0.09546546546546547,1.0415218079807213e-05,-1.024495018367219e-05
0.09835835835835836,1.0726077630732728e-05,-1.0550727805316532e-05
0.10125125125125126,1.1036512886315774e-05,-1.0856088067995033e-05
0.10414414414414415,1.1346511566556363e-05,-1.1161018892461047e-05
0.10703703703703704,1.1656061408724287e-05,-1.1465508216455372e-05
0.10992992992992993,1.1965150167844192e-05,-1.1769543995183401e-05
0.11282282282282283,1.227376561717994e-05,-1.2073114201791583e-05
0.11571571571571572,1.2581895548718293e-05,-1.2376206827843168e-05
0.11860860860860861,1.2889527773651808e-05,-1.2678809883793238e-05
0.1215015015015015,1.3196650122861004e-05,-1.2980911399462972e-05
0.1243943943943944,1.3503250447395745e-05,-1.3282499424513165e-05
0.1272872872872873,1.3809316618955811e-05,-1.3583562028916964e-05
0.13018018018018018,1.4114836530370652e-05,-1.3884087303431692e-05
0.1330730730730731,1.4419798096078353e-05,-1.418406336007016e-05
0.13596596596596597,1.4724189252603663e-05,-1.4483478332570659e-05
0.13885885885885887,1.502799795903523e-05,-1.4782320376866558e-05
0.14175175175175175,1.5331212197501872e-05,-1.5080577671554749e-05
0.14464464464464466,1.5633819973648006e-05,-1.5378238418363263e-05
0.14753753753753754,1.5935809317108094e-05,-1.5675290842618e-05
